id,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
365,31/12/2016,3195,MADRID. RETIRO,MADRID,667,0.4,0,-2.4,08:30,3.3,16:40,4,0,2.8,22:20,954.4,10,951.5,24
0,01/01/2017,3195,MADRID. RETIRO,MADRID,667,1.7,0,-0.6,05:30,4,Varias,4,0,3.3,01:20,951.8,0,944.8,24
0,01/01/2017,3195,MADRID. RETIRO,MADRID,667,1.7,0,-0.6,05:30,4,Varias,4,0,3.3,01:20,951.8,0,944.8,24
0,01/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
1,02/01/2017,3195,MADRID. RETIRO,MADRID,667,2.7,0,-0.8,01:40,6.2,15:30,4,0.8,4.4,10:50,945.5,24,943.6,6
1,02/01/2017,3195,MADRID. RETIRO,MADRID,667,2.7,0,-0.8,01:40,6.2,15:30,4,0.8,4.4,10:50,945.5,24,943.6,6
1,02/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
2,03/01/2017,3195,MADRID. RETIRO,MADRID,667,6,-1,1.7,05:50,10.2,15:40,25,0,3.3,14:10,948.6,24,945.3,1
2,03/01/2017,3195,MADRID. RETIRO,MADRID,667,6,-1,1.7,05:50,10.2,15:40,25,0,3.3,14:10,948.6,24,945.3,1
2,03/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
3,04/01/2017,3195,MADRID. RETIRO,MADRID,667,6.8,0,2.2,08:30,11.5,14:30,23,0.8,3.6,14:10,950.4,10,947.4,Varias
3,04/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
3,04/01/2017,3195,MADRID. RETIRO,MADRID,667,6.8,0,2.2,08:30,11.5,14:30,23,0.8,3.6,14:10,950.4,10,947.4,Varias
4,05/01/2017,3195,MADRID. RETIRO,MADRID,667,7.2,0,4.7,03:30,9.8,Varias,28,0.6,2.8,13:10,947.7,12,946.3,16
4,05/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
4,05/01/2017,3195,MADRID. RETIRO,MADRID,667,7.2,0,4.7,03:30,9.8,Varias,28,0.6,2.8,13:10,947.7,12,946.3,16
5,06/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
5,06/01/2017,3195,MADRID. RETIRO,MADRID,667,5.4,0,1.1,06:45,9.8,Varias,,,,,950.5,24,947.4,0
5,06/01/2017,3195,MADRID. RETIRO,MADRID,667,5.4,0,1.1,06:45,9.8,Varias,,,,,950.5,24,947.4,0
6,07/01/2017,3195,MADRID. RETIRO,MADRID,667,5,0,-0.3,08:10,10.4,14:10,4,0,4.2,23:10,952,11,949.9,Varias
6,07/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.3,0,-3.8,06:40,12.4,15:20,,,,,,,,
6,07/01/2017,3195,MADRID. RETIRO,MADRID,667,5,0,-0.3,08:10,10.4,14:10,4,0,4.2,23:10,952,11,949.9,Varias
7,08/01/2017,3195,MADRID. RETIRO,MADRID,667,5.5,0,-0.5,08:10,11.5,14:15,2,0.6,5.6,20:40,952.3,10,948.1,Varias
7,08/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.2,0,-3.6,07:00,14,14:50,,,,,,,,
7,08/01/2017,3195,MADRID. RETIRO,MADRID,667,5.5,0,-0.5,08:10,11.5,14:15,2,0.6,5.6,20:40,952.3,10,948.1,Varias
8,09/01/2017,3195,MADRID. RETIRO,MADRID,667,5.4,0,-0.4,06:10,11.2,14:50,26,0.6,3.3,14:30,949.2,11,945.7,23
8,09/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.1,0,-3,07:00,13.2,15:40,,,,,,,,
8,09/01/2017,3195,MADRID. RETIRO,MADRID,667,5.4,0,-0.4,06:10,11.2,14:50,26,0.6,3.3,14:30,949.2,11,945.7,23
9,10/01/2017,3195,MADRID. RETIRO,MADRID,667,7.7,0,3.4,05:10,12,13:20,8,0.8,4.4,20:20,946,0,939.6,13
9,10/01/2017,3195,MADRID. RETIRO,MADRID,667,7.7,0,3.4,05:10,12,13:20,8,0.8,4.4,20:20,946,0,939.6,13
9,10/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.8,0,0.9,01:00,12.8,13:50,,,,,,,,
10,11/01/2017,3195,MADRID. RETIRO,MADRID,667,10.4,0,4.8,04:20,16,14:40,3,3.1,10.8,12:10,948.1,23,940.7,1
10,11/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.3,0,2.8,01:50,17.8,14:40,,,,,,,,
10,11/01/2017,3195,MADRID. RETIRO,MADRID,667,10.4,0,4.8,04:20,16,14:40,3,3.1,10.8,12:10,948.1,23,940.7,1
11,12/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.2,0,1,08:00,13.5,12:50,,,,,,,,
11,12/01/2017,3195,MADRID. RETIRO,MADRID,667,8.6,0,4.4,07:00,12.7,14:30,30,0.8,11.1,22:10,948.7,1,942.8,20
11,12/01/2017,3195,MADRID. RETIRO,MADRID,667,8.6,0,4.4,07:00,12.7,14:30,30,0.8,11.1,22:10,948.7,1,942.8,20
12,13/01/2017,3195,MADRID. RETIRO,MADRID,667,7.2,0,4,23:00,10.5,13:30,32,3.1,13.9,06:30,946.8,24,942.3,5
12,13/01/2017,3195,MADRID. RETIRO,MADRID,667,7.2,0,4,23:00,10.5,13:30,32,3.1,13.9,06:30,946.8,24,942.3,5
12,13/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6,0,0.7,23:59,11.4,12:20,,,,,,,,
13,14/01/2017,3195,MADRID. RETIRO,MADRID,667,3.8,0,-0.5,08:00,8.2,12:50,3,2.2,18.3,14:30,954.1,24,946.9,0
13,14/01/2017,3195,MADRID. RETIRO,MADRID,667,3.8,0,-0.5,08:00,8.2,12:50,3,2.2,18.3,14:30,954.1,24,946.9,0
13,14/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3.8,0,-2.1,07:00,9.7,12:40,,,,,,,,
14,15/01/2017,3195,MADRID. RETIRO,MADRID,667,6.6,0,1.8,00:20,11.4,14:05,1,0.6,7.8,14:40,950.7,10,948.6,Varias
14,15/01/2017,3195,MADRID. RETIRO,MADRID,667,6.6,0,1.8,00:20,11.4,14:05,1,0.6,7.8,14:40,950.7,10,948.6,Varias
14,15/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.4,0,-0.7,00:40,11.4,13:50,,,,,,,,
15,16/01/2017,3195,MADRID. RETIRO,MADRID,667,6.2,0,0.5,05:50,11.8,14:00,1,0.8,12.5,14:20,948.4,0,942.8,24
15,16/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,0,-0.7,06:00,12.4,14:00,,,,,,,,
15,16/01/2017,3195,MADRID. RETIRO,MADRID,667,6.2,0,0.5,05:50,11.8,14:00,1,0.8,12.5,14:20,948.4,0,942.8,24
16,17/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.2,0,-2,23:59,12.4,12:20,,,,,,,,
16,17/01/2017,3195,MADRID. RETIRO,MADRID,667,5.8,0,0.4,23:50,11.2,10:20,4,3.3,13.1,07:50,944,0,941,Varias
16,17/01/2017,3195,MADRID. RETIRO,MADRID,667,5.8,0,0.4,23:50,11.2,10:20,4,3.3,13.1,07:50,944,0,941,Varias
17,18/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,1.4,0,-3.2,06:00,6,14:10,,,,,,,,
17,18/01/2017,3195,MADRID. RETIRO,MADRID,667,1,0,-3,07:45,5,15:30,2,1.1,12.5,01:50,942.6,11,939.9,16
17,18/01/2017,3195,MADRID. RETIRO,MADRID,667,1,0,-3,07:45,5,15:30,2,1.1,12.5,01:50,942.6,11,939.9,16
18,19/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.4,0,-2.6,04:50,7.3,13:50,,,,,,,,
18,19/01/2017,3195,MADRID. RETIRO,MADRID,667,2.1,0,-2.8,03:30,7,15:20,5,3.6,16.1,23:30,942.4,2,938,15
18,19/01/2017,3195,MADRID. RETIRO,MADRID,667,2.1,0,-2.8,03:30,7,15:20,5,3.6,16.1,23:30,942.4,2,938,15
19,20/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.3,0,3,07:00,7.6,13:00,,,,,,,,
19,20/01/2017,3195,MADRID. RETIRO,MADRID,667,5.7,0,3,06:40,8.4,13:40,3,4.2,15.3,00:30,939.8,22,938.2,13
19,20/01/2017,3195,MADRID. RETIRO,MADRID,667,5.7,0,3,06:40,8.4,13:40,3,4.2,15.3,00:30,939.8,22,938.2,13
20,21/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,0,-0.1,23:59,11.7,13:50,,,,,,,,
20,21/01/2017,3195,MADRID. RETIRO,MADRID,667,7.2,0,3.5,23:59,11,15:00,4,2.2,11.7,05:50,941.3,11,939.5,14
20,21/01/2017,3195,MADRID. RETIRO,MADRID,667,7.2,0,3.5,23:59,11,15:00,4,2.2,11.7,05:50,941.3,11,939.5,14
21,22/01/2017,3195,MADRID. RETIRO,MADRID,667,4.6,0,-0.4,06:40,9.5,15:30,3,0.6,8.9,19:10,940.8,24,938.2,15
21,22/01/2017,3195,MADRID. RETIRO,MADRID,667,4.6,0,-0.4,06:40,9.5,15:30,3,0.6,8.9,19:10,940.8,24,938.2,15
21,22/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4,0,-2.8,08:00,10.7,13:10,,,,,,,,
22,23/01/2017,3195,MADRID. RETIRO,MADRID,667,7.3,0,3.2,02:50,11.4,15:50,4,1.1,6.4,05:30,943.7,23,940.2,1
22,23/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,0,-1.8,03:00,13.3,14:20,,,,,,,,
22,23/01/2017,3195,MADRID. RETIRO,MADRID,667,7.3,0,3.2,02:50,11.4,15:50,4,1.1,6.4,05:30,943.7,23,940.2,1
23,24/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.5,0,-3.4,06:40,14.4,14:50,,,,,,,,
23,24/01/2017,3195,MADRID. RETIRO,MADRID,667,6.7,0,0.4,08:10,13,16:10,26,0.8,5,17:00,946,Varias,943.2,2
23,24/01/2017,3195,MADRID. RETIRO,MADRID,667,6.7,0,0.4,08:10,13,16:10,26,0.8,5,17:00,946,Varias,943.2,2
24,25/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3.7,0,-4.2,08:10,11.6,15:30,,,,,,,,
24,25/01/2017,3195,MADRID. RETIRO,MADRID,667,5.2,0,-0.2,Varias,10.5,15:10,23,0.6,5,16:50,944,Varias,939.3,21
24,25/01/2017,3195,MADRID. RETIRO,MADRID,667,5.2,0,-0.2,Varias,10.5,15:10,23,0.6,5,16:50,944,Varias,939.3,21
25,26/01/2017,3195,MADRID. RETIRO,MADRID,667,4,12.5,-0.3,06:00,8.2,15:10,11,0.6,5.3,22:40,939.8,0,933.5,24
25,26/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2,12.7,-4.4,06:00,8.3,15:20,,,,,,,,
25,26/01/2017,3195,MADRID. RETIRO,MADRID,667,4,12.5,-0.3,06:00,8.2,15:10,11,0.6,5.3,22:40,939.8,0,933.5,24
26,27/01/2017,3195,MADRID. RETIRO,MADRID,667,5.1,7.5,3.2,10:10,7,15:40,16,0.8,8.9,04:30,937.8,24,930.2,4
26,27/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.7,6.5,2.4,23:30,7,16:00,,,,,,,,
26,27/01/2017,3195,MADRID. RETIRO,MADRID,667,5.1,7.5,3.2,10:10,7,15:40,16,0.8,8.9,04:30,937.8,24,930.2,4
27,28/01/2017,3195,MADRID. RETIRO,MADRID,667,6.4,0,2.6,07:45,10.2,14:50,29,1.1,10.8,01:20,946.6,24,937.5,0
27,28/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,0,3.3,07:30,10.6,15:00,,,,,,,,
27,28/01/2017,3195,MADRID. RETIRO,MADRID,667,6.4,0,2.6,07:45,10.2,14:50,29,1.1,10.8,01:20,946.6,24,937.5,0
28,29/01/2017,3195,MADRID. RETIRO,MADRID,667,7,1.5,4.9,03:10,9.1,23:59,26,0.3,6.4,21:20,948,Varias,946,16
28,29/01/2017,3195,MADRID. RETIRO,MADRID,667,7,1.5,4.9,03:10,9.1,23:59,26,0.3,6.4,21:20,948,Varias,946,16
28,29/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,1.2,3.1,07:20,8.5,23:59,,,,,,,,
29,30/01/2017,3195,MADRID. RETIRO,MADRID,667,9.8,0,8.2,08:10,11.5,15:00,25,0.3,5.8,00:30,946.8,0,941.6,24
29,30/01/2017,3195,MADRID. RETIRO,MADRID,667,9.8,0,8.2,08:10,11.5,15:00,25,0.3,5.8,00:30,946.8,0,941.6,24
29,30/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.7,0,8.2,08:00,11.2,15:00,,,,,,,,
30,31/01/2017,3195,MADRID. RETIRO,MADRID,667,10.8,0,7.7,06:50,13.8,15:50,9,0.8,4.7,13:40,942.1,0,938.5,17
30,31/01/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.8,0,5.3,23:59,14.3,15:10,,,,,,,,
30,31/01/2017,3195,MADRID. RETIRO,MADRID,667,10.8,0,7.7,06:50,13.8,15:50,9,0.8,4.7,13:40,942.1,0,938.5,17
31,01/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.9,5.3,3,06:10,10.8,14:40,,,,,,,,
31,01/02/2017,3195,MADRID. RETIRO,MADRID,667,8.1,4.2,5.3,07:10,10.9,15:10,24,0.3,9.2,22:10,941.3,11,939.1,24
31,01/02/2017,3195,MADRID. RETIRO,MADRID,667,8.1,4.2,5.3,07:10,10.9,15:10,24,0.3,9.2,22:10,941.3,11,939.1,24
32,02/02/2017,3195,MADRID. RETIRO,MADRID,667,9.7,3,7.3,03:45,12.1,16:10,23,1.9,14.7,14:30,940.1,22,933.9,14
32,02/02/2017,3195,MADRID. RETIRO,MADRID,667,9.7,3,7.3,03:45,12.1,16:10,23,1.9,14.7,14:30,940.1,22,933.9,14
32,02/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9,2.9,5.9,20:00,12.1,15:50,,,,,,,,
33,03/02/2017,3195,MADRID. RETIRO,MADRID,667,9.4,0.2,6.5,03:20,12.2,16:10,23,3.6,26.1,11:50,940.1,0,937.5,24
33,03/02/2017,3195,MADRID. RETIRO,MADRID,667,9.4,0.2,6.5,03:20,12.2,16:10,23,3.6,26.1,11:50,940.1,0,937.5,24
33,03/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.9,0.3,6.3,01:00,11.5,12:40,,,,,,,,
34,04/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.4,4.4,9.1,04:00,13.6,14:20,,,,,,,,
34,04/02/2017,3195,MADRID. RETIRO,MADRID,667,11.6,3.7,9,04:10,14.2,14:20,24,5,16.9,11:40,939.6,10,936,20
34,04/02/2017,3195,MADRID. RETIRO,MADRID,667,11.6,3.7,9,04:10,14.2,14:20,24,5,16.9,11:40,939.6,10,936,20
35,05/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.8,0.1,3.2,07:40,10.5,01:20,,,,,,,,
35,05/02/2017,3195,MADRID. RETIRO,MADRID,667,7.6,0,4.2,07:30,10.9,00:00,25,5.6,17.2,02:20,947.8,22,933.4,4
35,05/02/2017,3195,MADRID. RETIRO,MADRID,667,7.6,0,4.2,07:30,10.9,00:00,25,5.6,17.2,02:20,947.8,22,933.4,4
36,06/02/2017,3195,MADRID. RETIRO,MADRID,667,10.8,0,6.1,06:20,15.4,14:30,31,3.9,13.9,12:50,948.9,11,946.5,16
36,06/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,0,5.7,02:30,16,15:50,,,,,,,,
36,06/02/2017,3195,MADRID. RETIRO,MADRID,667,10.8,0,6.1,06:20,15.4,14:30,31,3.9,13.9,12:50,948.9,11,946.5,16
37,07/02/2017,3195,MADRID. RETIRO,MADRID,667,9.5,0.8,6,07:20,13,16:10,28,1.9,10.8,22:40,948,0,944,Varias
37,07/02/2017,3195,MADRID. RETIRO,MADRID,667,9.5,0.8,6,07:20,13,16:10,28,1.9,10.8,22:40,948,0,944,Varias
37,07/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.1,1.2,5.6,07:30,12.6,12:30,,,,,,,,
38,08/02/2017,3195,MADRID. RETIRO,MADRID,667,6.3,0,2.8,07:30,9.8,13:10,27,1.7,10.6,01:00,950.3,11,945.9,1
38,08/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.4,0,0.2,23:59,10.5,13:50,,,,,,,,
38,08/02/2017,3195,MADRID. RETIRO,MADRID,667,6.3,0,2.8,07:30,9.8,13:10,27,1.7,10.6,01:00,950.3,11,945.9,1
39,09/02/2017,3195,MADRID. RETIRO,MADRID,667,5.2,0,1,07:00,9.5,13:30,4,0.3,5.6,23:00,947.9,0,934.7,24
39,09/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.4,0,-1.7,05:20,10.5,14:50,,,,,,,,
39,09/02/2017,3195,MADRID. RETIRO,MADRID,667,5.2,0,1,07:00,9.5,13:30,4,0.3,5.6,23:00,947.9,0,934.7,24
40,10/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.7,4.8,-0.1,05:30,5.5,14:00,,,,,,,,
40,10/02/2017,3195,MADRID. RETIRO,MADRID,667,4,4.5,2.3,04:50,5.8,15:50,5,0.8,5.3,18:00,936.2,11,933.4,5
40,10/02/2017,3195,MADRID. RETIRO,MADRID,667,4,4.5,2.3,04:50,5.8,15:50,5,0.8,5.3,18:00,936.2,11,933.4,5
41,11/02/2017,3195,MADRID. RETIRO,MADRID,667,5.6,9.7,4,08:50,7.3,16:20,4,2.2,12.2,11:00,935.6,Varias,928.3,24
41,11/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.2,12,3.8,08:50,6.7,23:59,,,,,,,,
41,11/02/2017,3195,MADRID. RETIRO,MADRID,667,5.6,9.7,4,08:50,7.3,16:20,4,2.2,12.2,11:00,935.6,Varias,928.3,24
42,12/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,18.7,6,02:00,11.2,18:20,,,,,,,,
42,12/02/2017,3195,MADRID. RETIRO,MADRID,667,9.1,16.5,6.2,Varias,12,18:10,12,3.6,14.2,22:20,928.5,0,924,18
42,12/02/2017,3195,MADRID. RETIRO,MADRID,667,9.1,16.5,6.2,Varias,12,18:10,12,3.6,14.2,22:20,928.5,0,924,18
43,13/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,0.2,4.6,23:59,12.5,14:00,,,,,,,,
43,13/02/2017,3195,MADRID. RETIRO,MADRID,667,9,0.7,6,23:59,12,16:10,10,3.1,13.1,03:40,939.5,24,923.7,0
43,13/02/2017,3195,MADRID. RETIRO,MADRID,667,9,0.7,6,23:59,12,16:10,10,3.1,13.1,03:40,939.5,24,923.7,0
44,14/02/2017,3195,MADRID. RETIRO,MADRID,667,7.8,0,3.8,05:15,11.8,Varias,4,0.3,5,23:00,949,24,939.6,0
44,14/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
44,14/02/2017,3195,MADRID. RETIRO,MADRID,667,7.8,0,3.8,05:15,11.8,Varias,4,0.3,5,23:00,949,24,939.6,0
45,15/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
45,15/02/2017,3195,MADRID. RETIRO,MADRID,667,9.6,0,5.3,07:50,14,13:30,4,1.1,5.8,07:40,953,12,948.9,0
45,15/02/2017,3195,MADRID. RETIRO,MADRID,667,9.6,0,5.3,07:50,14,13:30,4,1.1,5.8,07:40,953,12,948.9,0
46,16/02/2017,3195,MADRID. RETIRO,MADRID,667,8.8,0,6.3,05:40,11.3,16:05,4,0.8,4.4,23:50,953.9,Varias,950.9,16
46,16/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
46,16/02/2017,3195,MADRID. RETIRO,MADRID,667,8.8,0,6.3,05:40,11.3,16:05,4,0.8,4.4,23:50,953.9,Varias,950.9,16
47,17/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
47,17/02/2017,3195,MADRID. RETIRO,MADRID,667,8.6,0,3.3,06:50,14,16:10,4,0.6,5.3,00:20,951.7,0,946.3,24
47,17/02/2017,3195,MADRID. RETIRO,MADRID,667,8.6,0,3.3,06:50,14,16:10,4,0.6,5.3,00:20,951.7,0,946.3,24
48,18/02/2017,3195,MADRID. RETIRO,MADRID,667,8.8,0,4,05:30,13.6,15:10,17,0.3,3.3,17:40,947.2,0,940.3,Varias
48,18/02/2017,3195,MADRID. RETIRO,MADRID,667,8.8,0,4,05:30,13.6,15:10,17,0.3,3.3,17:40,947.2,0,940.3,Varias
48,18/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,,,,,,,
49,19/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.4,0,4.8,01:20,14,15:00,,,,,,,,
49,19/02/2017,3195,MADRID. RETIRO,MADRID,667,10.1,0,6.7,23:50,13.5,16:15,2,1.7,8.6,07:50,948.3,24,941,0
49,19/02/2017,3195,MADRID. RETIRO,MADRID,667,10.1,0,6.7,23:50,13.5,16:15,2,1.7,8.6,07:50,948.3,24,941,0
50,20/02/2017,3195,MADRID. RETIRO,MADRID,667,9.2,0,4.8,07:30,13.6,16:10,4,1.4,6.1,21:00,948.6,10,945,Varias
50,20/02/2017,3195,MADRID. RETIRO,MADRID,667,9.2,0,4.8,07:30,13.6,16:10,4,1.4,6.1,21:00,948.6,10,945,Varias
50,20/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.4,0,2.3,03:40,14.5,14:40,,,,,,,,
51,21/02/2017,3195,MADRID. RETIRO,MADRID,667,10.4,0,4.7,Varias,16,16:50,3,1.1,5.8,00:00,947.2,11,943.2,17
51,21/02/2017,3195,MADRID. RETIRO,MADRID,667,10.4,0,4.7,Varias,16,16:50,3,1.1,5.8,00:00,947.2,11,943.2,17
51,21/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8,0,-0.5,07:20,16.4,15:40,,,,,,,,
52,22/02/2017,3195,MADRID. RETIRO,MADRID,667,12.8,0,7,07:45,18.5,15:00,3,2.2,6.9,07:20,945.7,0,940.5,17
52,22/02/2017,3195,MADRID. RETIRO,MADRID,667,12.8,0,7,07:45,18.5,15:00,3,2.2,6.9,07:20,945.7,0,940.5,17
52,22/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,0,2.1,06:50,19.1,15:00,,,,,,,,
53,23/02/2017,3195,MADRID. RETIRO,MADRID,667,12.4,1.5,9.9,23:30,15,13:20,32,0.6,6.7,23:30,941.2,0,936.1,18
53,23/02/2017,3195,MADRID. RETIRO,MADRID,667,12.4,1.5,9.9,23:30,15,13:20,32,0.6,6.7,23:30,941.2,0,936.1,18
53,23/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,1.1,6.7,07:30,14.9,14:00,,,,,,,,
54,24/02/2017,3195,MADRID. RETIRO,MADRID,667,12.3,0,8,Varias,16.6,16:10,3,0.8,7.8,Varias,941.2,24,935.5,7
54,24/02/2017,3195,MADRID. RETIRO,MADRID,667,12.3,0,8,Varias,16.6,16:10,3,0.8,7.8,Varias,941.2,24,935.5,7
54,24/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.8,0,6.2,23:59,17.3,16:00,,,,,,,,
55,25/02/2017,3195,MADRID. RETIRO,MADRID,667,10.2,0,3.4,06:40,17,16:20,23,1.1,5.6,14:30,942.8,24,940.7,3
55,25/02/2017,3195,MADRID. RETIRO,MADRID,667,10.2,0,3.4,06:40,17,16:20,23,1.1,5.6,14:30,942.8,24,940.7,3
55,25/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.1,0,0.5,07:00,17.7,15:50,,,,,,,,
56,26/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.3,0,1.8,07:00,14.8,15:00,,,,,,,,
56,26/02/2017,3195,MADRID. RETIRO,MADRID,667,10.3,0,6.4,07:05,14.2,Varias,24,1.1,7.2,20:50,944.8,11,941.4,24
56,26/02/2017,3195,MADRID. RETIRO,MADRID,667,10.3,0,6.4,07:05,14.2,Varias,24,1.1,7.2,20:50,944.8,11,941.4,24
57,27/02/2017,3195,MADRID. RETIRO,MADRID,667,10.1,0,7.2,03:10,13,12:15,24,2.2,10.8,19:40,942.4,0,937.8,23
57,27/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.8,0,6.5,03:00,13.2,13:50,,,,,,,,
57,27/02/2017,3195,MADRID. RETIRO,MADRID,667,10.1,0,7.2,03:10,13,12:15,24,2.2,10.8,19:40,942.4,0,937.8,23
58,28/02/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.4,0,6.2,07:00,12.5,12:50,,,,,,,,
58,28/02/2017,3195,MADRID. RETIRO,MADRID,667,9.6,0,6.8,05:20,12.4,13:30,23,3.1,10.8,12:30,941.1,24,937,5
58,28/02/2017,3195,MADRID. RETIRO,MADRID,667,9.6,0,6.8,05:20,12.4,13:30,23,3.1,10.8,12:30,941.1,24,937,5
59,01/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0,3.7,07:30,16.4,15:50,,,,,,,,
59,01/03/2017,3195,MADRID. RETIRO,MADRID,667,10.6,0,5.2,06:50,16,16:10,26,1.1,6.9,00:00,944.2,11,940.5,0
59,01/03/2017,3195,MADRID. RETIRO,MADRID,667,10.6,0,5.2,06:50,16,16:10,26,1.1,6.9,00:00,944.2,11,940.5,0
60,02/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,0,2.3,07:00,16.1,16:10,,,,,,,,
60,02/03/2017,3195,MADRID. RETIRO,MADRID,667,11,0,5.8,07:10,16.3,16:20,21,0.8,5,16:20,943.7,12,937.8,24
60,02/03/2017,3195,MADRID. RETIRO,MADRID,667,11,0,5.8,07:10,16.3,16:20,21,0.8,5,16:20,943.7,12,937.8,24
61,03/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,2.6,2.7,21:10,11.3,11:00,,,,,,,,
61,03/03/2017,3195,MADRID. RETIRO,MADRID,667,8,2.1,3.9,23:59,12,11:30,22,2.2,13.9,15:30,937.8,0,924.9,15
61,03/03/2017,3195,MADRID. RETIRO,MADRID,667,8,2.1,3.9,23:59,12,11:30,22,2.2,13.9,15:30,937.8,0,924.9,15
