fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
24/02/2019,3195,MADRID. RETIRO,MADRID,667,13.4,0,8.1,06:40,18.7,13:40,4,0.8,6.1,08:00,954.1,24,949.9,Varias
24/02/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.2,0,0.8,07:00,19.7,15:10,4,0.8,5.3,07:40,,,,
24/02/2019,3195,MADRID. RETIRO,MADRID,667,13.4,0,8.1,06:40,18.7,13:40,4,0.8,6.1,08:00,954.1,24,949.9,Varias
25/02/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.4,06:40,18.5,16:00,4,0.8,4.2,06:00,954.5,Varias,948.9,17
25/02/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.4,06:40,18.5,16:00,4,0.8,4.2,06:00,954.5,Varias,948.9,17
25/02/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,0,1.1,06:50,20.1,16:00,26,1.4,4.7,12:50,,,,
26/02/2019,3195,MADRID. RETIRO,MADRID,667,13.4,0,7.1,06:50,19.8,16:10,16,1.7,6.9,16:30,952,12,950,Varias
26/02/2019,3195,MADRID. RETIRO,MADRID,667,13.4,0,7.1,06:50,19.8,16:10,16,1.7,6.9,16:30,952,12,950,Varias
26/02/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.2,0,1.6,06:50,20.7,15:20,25,1.1,6.1,16:00,,,,
27/02/2019,3195,MADRID. RETIRO,MADRID,667,13.4,0,7,06:50,19.8,16:10,28,1.4,5.3,15:50,951.2,0,948.6,Varias
27/02/2019,3195,MADRID. RETIRO,MADRID,667,13.4,0,7,06:50,19.8,16:10,28,1.4,5.3,15:50,951.2,0,948.6,Varias
27/02/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,0,0.6,06:50,21.5,16:00,24,1.1,6.1,15:40,,,,
28/02/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.2,07:15,18.6,15:30,6,0.8,5,23:50,951.5,10,947.5,24
28/02/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.2,07:15,18.6,15:30,6,0.8,5,23:50,951.5,10,947.5,24
28/02/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.2,0,0.5,07:00,19.8,14:50,29,0.8,4.2,12:50,,,,
01/03/2019,3195,MADRID. RETIRO,MADRID,667,13.2,0,6.8,06:50,19.5,16:20,6,1.7,7.2,01:20,946.8,0,944.1,17
01/03/2019,3195,MADRID. RETIRO,MADRID,667,13.2,0,6.8,06:50,19.5,16:20,6,1.7,7.2,01:20,946.8,0,944.1,17
01/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.6,0,1.9,07:30,21.2,14:40,23,1.7,6.1,14:30,,,,
02/03/2019,3195,MADRID. RETIRO,MADRID,667,13.8,0,8,06:10,19.7,16:10,16,1.9,5.8,13:30,948.5,11,946,Varias
02/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.6,0,3.8,07:30,21.4,16:30,24,1.4,5.6,17:30,,,,
02/03/2019,3195,MADRID. RETIRO,MADRID,667,13.8,0,8,06:10,19.7,16:10,16,1.9,5.8,13:30,948.5,11,946,Varias
03/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.1,0,1.1,07:10,21.1,14:40,24,1.7,10.8,14:30,,,,
03/03/2019,3195,MADRID. RETIRO,MADRID,667,13.2,0,6.1,06:50,20.2,13:50,24,1.9,10.3,16:30,946.5,9,941.6,Varias
03/03/2019,3195,MADRID. RETIRO,MADRID,667,13.2,0,6.1,06:50,20.2,13:50,24,1.9,10.3,16:30,946.5,9,941.6,Varias
04/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.7,0,8.4,03:40,17,14:50,25,3.6,12.8,14:20,,,,
04/03/2019,3195,MADRID. RETIRO,MADRID,667,12,0,8.5,04:55,15.5,14:30,26,3.6,11.1,14:30,942.4,8,940.5,17
04/03/2019,3195,MADRID. RETIRO,MADRID,667,12,0,8.5,04:55,15.5,14:30,26,3.6,11.1,14:30,942.4,8,940.5,17
05/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.6,0,7.6,07:30,15.7,15:20,22,2.2,11.9,14:50,,,,
05/03/2019,3195,MADRID. RETIRO,MADRID,667,12,0,8.7,06:45,15.2,16:10,23,3.3,11.7,14:50,941.3,9,934.5,24
05/03/2019,3195,MADRID. RETIRO,MADRID,667,12,0,8.7,06:45,15.2,16:10,23,3.3,11.7,14:50,941.3,9,934.5,24
06/03/2019,3195,MADRID. RETIRO,MADRID,667,9.6,8.2,5.7,23:59,13.4,12:50,23,4.2,17.8,13:10,935.8,24,926.7,13
06/03/2019,3195,MADRID. RETIRO,MADRID,667,9.6,8.2,5.7,23:59,13.4,12:50,23,4.2,17.8,13:10,935.8,24,926.7,13
06/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,7,5.3,23:59,13.2,12:50,24,3.6,18.1,13:10,,,,
07/03/2019,3195,MADRID. RETIRO,MADRID,667,7.6,0,3.2,06:00,12.1,13:40,25,2.5,9.4,17:00,940.3,10,935.8,0
07/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.4,0,2.1,05:40,12.8,14:40,22,2.5,9.2,12:10,,,,
07/03/2019,3195,MADRID. RETIRO,MADRID,667,7.6,0,3.2,06:00,12.1,13:40,25,2.5,9.4,17:00,940.3,10,935.8,0
08/03/2019,3195,MADRID. RETIRO,MADRID,667,10.1,0,5.3,06:40,14.9,13:30,8,0.8,5.3,10:30,950,23,940,0
08/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.2,0,3.3,07:20,17.1,15:20,28,0.6,5.6,14:10,,,,
08/03/2019,3195,MADRID. RETIRO,MADRID,667,10.1,0,5.3,06:40,14.9,13:30,8,0.8,5.3,10:30,950,23,940,0
09/03/2019,3195,MADRID. RETIRO,MADRID,667,11.5,0,5,06:50,18,16:50,13,0.6,4.7,11:20,954.8,11,950.7,0
09/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,0,1.6,06:30,19.5,16:20,24,0.8,5,11:50,,,,
09/03/2019,3195,MADRID. RETIRO,MADRID,667,11.5,0,5,06:50,18,16:50,13,0.6,4.7,11:20,954.8,11,950.7,0
10/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.8,0,2.9,07:00,24.6,16:00,30,1.4,9.7,16:50,,,,
10/03/2019,3195,MADRID. RETIRO,MADRID,667,15,0,7.3,07:10,22.6,16:40,29,1.7,7.8,17:40,953.1,9,948.7,17
10/03/2019,3195,MADRID. RETIRO,MADRID,667,15,0,7.3,07:10,22.6,16:40,29,1.7,7.8,17:40,953.1,9,948.7,17
11/03/2019,3195,MADRID. RETIRO,MADRID,667,14.6,0,10,05:40,19.3,16:00,6,2.2,8.6,08:30,952.2,10,949.8,Varias
11/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.3,0,7.3,23:59,21.3,15:40,9,1.9,8.9,09:30,,,,
11/03/2019,3195,MADRID. RETIRO,MADRID,667,14.6,0,10,05:40,19.3,16:00,6,2.2,8.6,08:30,952.2,10,949.8,Varias
12/03/2019,3195,MADRID. RETIRO,MADRID,667,14.2,0,7.1,06:20,21.2,15:00,24,2.8,10,13:50,951,0,944.9,Varias
12/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.6,0,2.4,07:00,22.9,15:40,23,1.7,9.7,12:40,,,,
12/03/2019,3195,MADRID. RETIRO,MADRID,667,14.2,0,7.1,06:20,21.2,15:00,24,2.8,10,13:50,951,0,944.9,Varias
13/03/2019,3195,MADRID. RETIRO,MADRID,667,11,0,7.5,23:59,14.5,14:10,33,3.3,11.1,03:10,951.8,23,944.6,4
13/03/2019,3195,MADRID. RETIRO,MADRID,667,11,0,7.5,23:59,14.5,14:10,33,3.3,11.1,03:10,951.8,23,944.6,4
13/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.5,0,4.9,23:20,16.1,15:40,29,2.2,12.8,00:30,,,,
14/03/2019,3195,MADRID. RETIRO,MADRID,667,10.6,0,4.1,06:55,17.1,16:20,6,1.1,6.7,23:20,952.7,9,948.4,17
14/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.4,0,-0.7,06:50,19.6,16:20,25,1.1,6.1,12:10,,,,
14/03/2019,3195,MADRID. RETIRO,MADRID,667,10.6,0,4.1,06:55,17.1,16:20,6,1.1,6.7,23:20,952.7,9,948.4,17
15/03/2019,3195,MADRID. RETIRO,MADRID,667,14.4,0,6,05:15,22.8,16:10,24,1.1,5.3,14:10,950.2,0,946.6,17
15/03/2019,3195,MADRID. RETIRO,MADRID,667,14.4,0,6,05:15,22.8,16:10,24,1.1,5.3,14:10,950.2,0,946.6,17
15/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.6,0,1,07:00,24.2,16:10,24,0.6,5.3,Varias,,,,
16/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14,0,2.7,07:00,25.4,16:00,24,1.4,8.6,15:50,,,,
16/03/2019,3195,MADRID. RETIRO,MADRID,667,16.2,0,8.4,06:40,23.9,15:30,25,1.9,7.8,17:40,947.2,0,940.1,24
16/03/2019,3195,MADRID. RETIRO,MADRID,667,16.2,0,8.4,06:40,23.9,15:30,25,1.9,7.8,17:40,947.2,0,940.1,24
17/03/2019,3195,MADRID. RETIRO,MADRID,667,13.8,0,7.8,23:59,19.7,14:00,99,2.5,12.5,Varias,943,24,939.5,Varias
17/03/2019,3195,MADRID. RETIRO,MADRID,667,13.8,0,7.8,23:59,19.7,14:00,99,2.5,12.5,Varias,943,24,939.5,Varias
17/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.9,0,6.1,06:40,21.7,14:40,6,3.3,13.3,23:00,,,,
18/03/2019,3195,MADRID. RETIRO,MADRID,667,9.9,0,3.8,06:20,16,13:50,5,2.5,11.4,00:00,947,Varias,944.8,7
18/03/2019,3195,MADRID. RETIRO,MADRID,667,9.9,0,3.8,06:20,16,13:50,5,2.5,11.4,00:00,947,Varias,944.8,7
18/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.8,0,3.6,06:00,16,15:10,8,3.1,13.9,00:50,,,,
19/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.4,0,5.1,05:30,17.7,14:50,6,2.8,10.8,12:30,,,,
19/03/2019,3195,MADRID. RETIRO,MADRID,667,11.2,0,6.3,04:10,16,13:45,1,2.8,10.8,13:30,948.8,23,944.9,16
19/03/2019,3195,MADRID. RETIRO,MADRID,667,11.2,0,6.3,04:10,16,13:45,1,2.8,10.8,13:30,948.8,23,944.9,16
20/03/2019,3195,MADRID. RETIRO,MADRID,667,9.9,0,5.1,Varias,14.7,16:10,5,2.5,12.2,08:50,949.8,10,946.3,17
20/03/2019,3195,MADRID. RETIRO,MADRID,667,9.9,0,5.1,Varias,14.7,16:10,5,2.5,12.2,08:50,949.8,10,946.3,17
20/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,0,2.8,05:50,15.6,15:20,7,2.5,10.8,10:20,,,,
21/03/2019,3195,MADRID. RETIRO,MADRID,667,9.9,0,4.8,06:40,15,14:30,5,0.6,6.9,00:00,950.2,8,946.5,17
21/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9,0,1.7,06:00,16.2,14:30,8,0.6,8.9,00:10,,,,
21/03/2019,3195,MADRID. RETIRO,MADRID,667,9.9,0,4.8,06:40,15,14:30,5,0.6,6.9,00:00,950.2,8,946.5,17
22/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9,0,-0.6,06:50,18.5,15:40,7,1.4,8.3,13:30,,,,
22/03/2019,3195,MADRID. RETIRO,MADRID,667,11.2,0,4.5,06:00,18,16:20,17,1.4,7.2,20:30,949.9,9,946.2,17
22/03/2019,3195,MADRID. RETIRO,MADRID,667,11.2,0,4.5,06:00,18,16:20,17,1.4,7.2,20:30,949.9,9,946.2,17
23/03/2019,3195,MADRID. RETIRO,MADRID,667,14.1,0,7.6,06:20,20.6,13:20,9,2.5,7.8,14:20,948.8,Varias,943.7,17
23/03/2019,3195,MADRID. RETIRO,MADRID,667,14.1,0,7.6,06:20,20.6,13:20,9,2.5,7.8,14:20,948.8,Varias,943.7,17
23/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.6,0,2.5,06:50,20.8,14:10,7,1.9,9.7,11:10,,,,
24/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.7,0,6,06:20,21.4,15:00,11,1.4,8.6,13:20,,,,
24/03/2019,3195,MADRID. RETIRO,MADRID,667,15.2,0,9,05:30,21.5,13:50,14,2.2,8.3,12:20,947,1,942.6,16
24/03/2019,3195,MADRID. RETIRO,MADRID,667,15.2,0,9,05:30,21.5,13:50,14,2.2,8.3,12:20,947,1,942.6,16
25/03/2019,3195,MADRID. RETIRO,MADRID,667,16.4,0,10,06:50,22.7,13:40,4,2.5,13.3,21:40,944.8,Varias,939.9,Varias
25/03/2019,3195,MADRID. RETIRO,MADRID,667,16.4,0,10,06:50,22.7,13:40,4,2.5,13.3,21:40,944.8,Varias,939.9,Varias
25/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,6.4,06:30,22.1,14:40,9,2.5,13.1,23:20,,,,
26/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,6,05:40,22.5,15:40,8,5,16.9,02:40,,,,
26/03/2019,3195,MADRID. RETIRO,MADRID,667,13.5,0,6,04:50,21,Varias,4,4.4,14.7,02:10,944.5,24,939.1,16
26/03/2019,3195,MADRID. RETIRO,MADRID,667,13.5,0,6,04:50,21,Varias,4,4.4,14.7,02:10,944.5,24,939.1,16
27/03/2019,3195,MADRID. RETIRO,MADRID,667,12,0,5.5,06:30,18.5,15:50,4,0.6,8.9,21:50,947.3,24,943.4,17
27/03/2019,3195,MADRID. RETIRO,MADRID,667,12,0,5.5,06:30,18.5,15:50,4,0.6,8.9,21:50,947.3,24,943.4,17
27/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0,0,06:30,20,15:10,5,1.1,11.1,22:10,,,,
28/03/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.1,06:40,18.6,14:40,6,1.4,5.8,07:20,949,Varias,944.5,17
28/03/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.1,06:40,18.6,14:40,6,1.4,5.8,07:20,949,Varias,944.5,17
28/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.6,0,3.1,06:40,20.2,15:50,99,0.6,6.1,00:10,,,,
29/03/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.6,06:30,18.2,14:10,14,2.8,8.9,17:30,947.2,Varias,942.7,16
29/03/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.6,06:30,18.2,14:10,14,2.8,8.9,17:30,947.2,Varias,942.7,16
29/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.4,0,3.6,06:50,19.3,14:10,12,1.9,9.4,23:50,,,,
30/03/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.5,06:40,18.2,15:10,14,1.4,6.1,21:50,944.8,Varias,938.9,Varias
30/03/2019,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.5,06:40,18.2,15:10,14,1.4,6.1,21:50,944.8,Varias,938.9,Varias
30/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,0,2.3,06:50,19.6,15:00,10,1.1,6.9,23:00,,,,
31/03/2019,3195,MADRID. RETIRO,MADRID,667,10.6,1.6,9.2,Varias,12,16:10,12,1.4,5.6,00:00,939.3,0,935.6,17
31/03/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0.7,6.3,06:30,13.8,13:50,99,2.2,5.3,Varias,,,,
31/03/2019,3195,MADRID. RETIRO,MADRID,667,10.6,1.6,9.2,Varias,12,16:10,12,1.4,5.6,00:00,939.3,0,935.6,17
01/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.6,0,8.1,06:10,19.2,13:40,31,0.8,5,14:20,,,,
01/04/2019,3195,MADRID. RETIRO,MADRID,667,13,0,8.8,05:00,17.2,14:40,19,1.4,5.3,14:40,938.3,24,935.6,4
01/04/2019,3195,MADRID. RETIRO,MADRID,667,13,0,8.8,05:00,17.2,14:40,19,1.4,5.3,14:40,938.3,24,935.6,4
02/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,0,5.9,05:50,21,12:30,30,1.7,10,14:50,,,,
02/04/2019,3195,MADRID. RETIRO,MADRID,667,12.7,2,7.4,05:50,18,12:10,26,0.8,9.7,15:00,938,10,933.8,24
02/04/2019,3195,MADRID. RETIRO,MADRID,667,12.7,2,7.4,05:50,18,12:10,26,0.8,9.7,15:00,938,10,933.8,24
03/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,0,4.9,06:10,16.7,14:00,30,3.6,14.7,12:50,,,,
03/04/2019,3195,MADRID. RETIRO,MADRID,667,10.8,0,6.5,06:40,15.1,11:20,34,3.1,11.9,17:30,933.9,0,927.4,Varias
03/04/2019,3195,MADRID. RETIRO,MADRID,667,10.8,0,6.5,06:40,15.1,11:20,34,3.1,11.9,17:30,933.9,0,927.4,Varias
04/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.6,1.9,-0.4,05:00,15.5,14:30,24,2.2,11.4,23:59,,,,
04/04/2019,3195,MADRID. RETIRO,MADRID,667,8.2,1.3,2.5,06:30,14,16:00,26,1.7,11.1,23:50,928.7,9,923.4,24
04/04/2019,3195,MADRID. RETIRO,MADRID,667,8.2,1.3,2.5,06:30,14,16:00,26,1.7,11.1,23:50,928.7,9,923.4,24
05/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.6,3,3.3,16:40,10,15:40,24,2.5,18.6,16:20,,,,
05/04/2019,3195,MADRID. RETIRO,MADRID,667,7.2,2.7,4.5,16:30,10,00:00,27,2.2,13.3,16:20,925.7,24,920.7,16
05/04/2019,3195,MADRID. RETIRO,MADRID,667,7.2,2.7,4.5,16:30,10,00:00,27,2.2,13.3,16:20,925.7,24,920.7,16
06/04/2019,3195,MADRID. RETIRO,MADRID,667,7.5,3.5,2.9,04:50,12.1,15:00,24,3.6,14.7,15:40,929.6,23,923.6,15
06/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.6,0.7,1.4,05:00,13.7,14:50,24,3.1,15.6,15:40,,,,
06/04/2019,3195,MADRID. RETIRO,MADRID,667,7.5,3.5,2.9,04:50,12.1,15:00,24,3.6,14.7,15:40,929.6,23,923.6,15
07/04/2019,3195,MADRID. RETIRO,MADRID,667,8.8,4.3,3.7,05:10,13.8,14:00,27,2.5,9.2,09:50,936.8,21,928,1
07/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,1.1,2.6,06:20,14.5,12:40,31,1.9,10.8,11:00,,,,
07/04/2019,3195,MADRID. RETIRO,MADRID,667,8.8,4.3,3.7,05:10,13.8,14:00,27,2.5,9.2,09:50,936.8,21,928,1
08/04/2019,3195,MADRID. RETIRO,MADRID,667,12,0.2,6.9,23:59,17,14:20,26,2.8,12.5,12:10,936.2,23,933.6,16
08/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.7,0.7,5.4,23:59,18,14:30,28,3.6,11.7,14:20,,,,
08/04/2019,3195,MADRID. RETIRO,MADRID,667,12,0.2,6.9,23:59,17,14:20,26,2.8,12.5,12:10,936.2,23,933.6,16
09/04/2019,3195,MADRID. RETIRO,MADRID,667,9.6,0.8,5.6,05:40,13.5,16:00,28,3.9,13.6,13:00,937.1,22,934.2,15
09/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.4,,4,05:30,14.7,16:30,99,4.4,13.3,Varias,,,,
09/04/2019,3195,MADRID. RETIRO,MADRID,667,9.6,0.8,5.6,05:40,13.5,16:00,28,3.9,13.6,13:00,937.1,22,934.2,15
10/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.4,0,6.5,01:50,16.3,13:30,28,4.2,12.2,10:00,,,,
10/04/2019,3195,MADRID. RETIRO,MADRID,667,11.1,0,6.5,00:00,15.7,15:40,99,2.5,9.2,Varias,939.7,24,935.6,4
10/04/2019,3195,MADRID. RETIRO,MADRID,667,11.1,0,6.5,00:00,15.7,15:40,99,2.5,9.2,Varias,939.7,24,935.6,4
11/04/2019,3195,MADRID. RETIRO,MADRID,667,10.8,0,5.2,06:00,16.5,14:50,99,2.8,8.1,Varias,941.8,Varias,939.7,0
11/04/2019,3195,MADRID. RETIRO,MADRID,667,10.8,0,5.2,06:00,16.5,14:50,99,2.8,8.1,Varias,941.8,Varias,939.7,0
11/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0,2.2,05:50,17.8,15:20,99,1.9,8.6,Varias,,,,
12/04/2019,3195,MADRID. RETIRO,MADRID,667,11.8,0,4,06:00,19.5,14:00,2,0.8,6.4,19:50,942.2,Varias,938.7,Varias
12/04/2019,3195,MADRID. RETIRO,MADRID,667,11.8,0,4,06:00,19.5,14:00,2,0.8,6.4,19:50,942.2,Varias,938.7,Varias
12/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.5,0,0.8,06:00,20.2,15:40,28,1.7,7.2,12:20,,,,
13/04/2019,3195,MADRID. RETIRO,MADRID,667,14,0,6,06:00,22,14:30,24,0.8,5.8,16:30,942.6,11,939.3,Varias
13/04/2019,3195,MADRID. RETIRO,MADRID,667,14,0,6,06:00,22,14:30,24,0.8,5.8,16:30,942.6,11,939.3,Varias
13/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.9,0,1.1,06:00,22.7,15:40,24,1.4,6.4,12:50,,,,
14/04/2019,3195,MADRID. RETIRO,MADRID,667,17,0,10,07:10,24,16:40,22,1.4,11.1,19:20,940.6,7,936.7,20
14/04/2019,3195,MADRID. RETIRO,MADRID,667,17,0,10,07:10,24,16:40,22,1.4,11.1,19:20,940.6,7,936.7,20
14/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.6,0,8.9,06:00,24.4,15:00,24,1.1,7.8,13:50,,,,
15/04/2019,3195,MADRID. RETIRO,MADRID,667,18,0,11.5,23:20,24.6,14:40,25,3.3,13.3,15:10,939.2,24,933.4,15
15/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.6,0,10,05:00,25.1,15:00,24,2.8,15.3,15:30,,,,
15/04/2019,3195,MADRID. RETIRO,MADRID,667,18,0,11.5,23:20,24.6,14:40,25,3.3,13.3,15:10,939.2,24,933.4,15
16/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.3,0,4.7,06:20,21.9,14:10,13,0.8,9.7,22:50,,,,
16/04/2019,3195,MADRID. RETIRO,MADRID,667,15,0,7.9,05:40,22,13:45,17,0.8,11.1,22:40,941.9,10,937.4,19
16/04/2019,3195,MADRID. RETIRO,MADRID,667,15,0,7.9,05:40,22,13:45,17,0.8,11.1,22:40,941.9,10,937.4,19
17/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17,15.5,10.3,06:30,23.6,15:00,24,2.5,10.8,17:30,,,,
17/04/2019,3195,MADRID. RETIRO,MADRID,667,16.9,21.6,10.1,06:10,23.7,14:50,16,2.5,11.7,16:40,938,0,932,16
17/04/2019,3195,MADRID. RETIRO,MADRID,667,16.9,21.6,10.1,06:10,23.7,14:50,16,2.5,11.7,16:40,938,0,932,16
18/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,6.8,8.8,10:40,13.1,00:10,9,2.8,7.8,10:00,,,,
18/04/2019,3195,MADRID. RETIRO,MADRID,667,11,7.7,9.1,23:00,13,00:00,10,1.4,7.2,09:40,936.4,10,933.7,17
18/04/2019,3195,MADRID. RETIRO,MADRID,667,11,7.7,9.1,23:00,13,00:00,10,1.4,7.2,09:40,936.4,10,933.7,17
19/04/2019,3195,MADRID. RETIRO,MADRID,667,10.4,6.8,9.3,Varias,11.6,10:20,4,1.9,8.3,23:50,942.7,21,935.1,2
19/04/2019,3195,MADRID. RETIRO,MADRID,667,10.4,6.8,9.3,Varias,11.6,10:20,4,1.9,8.3,23:50,942.7,21,935.1,2
19/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.9,6.6,8.5,06:00,11.3,10:10,7,2.2,7.8,11:10,,,,
20/04/2019,3195,MADRID. RETIRO,MADRID,667,14.4,0.3,9.4,00:00,19.5,13:10,4,3.9,15,08:30,941.8,0,938.2,15
20/04/2019,3195,MADRID. RETIRO,MADRID,667,14.4,0.3,9.4,00:00,19.5,13:10,4,3.9,15,08:30,941.8,0,938.2,15
20/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.7,0,9.3,,20.1,14:50,6,5.3,14.7,07:20,,,,
21/04/2019,3195,MADRID. RETIRO,MADRID,667,10.8,0,8.5,06:30,13.2,13:15,4,3.6,13.3,08:00,941,0,932,23
21/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,0,8.7,06:30,13.4,14:20,4,4.2,12.5,09:20,,,,
21/04/2019,3195,MADRID. RETIRO,MADRID,667,10.8,0,8.5,06:30,13.2,13:15,4,3.6,13.3,08:00,941,0,932,23
22/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13,0.8,6.8,06:00,19.3,15:40,26,1.9,7.2,17:00,,,,
22/04/2019,3195,MADRID. RETIRO,MADRID,667,13.5,0.7,8,05:50,19,14:00,22,1.9,8.3,16:50,927.4,Varias,922.2,24
22/04/2019,3195,MADRID. RETIRO,MADRID,667,13.5,0.7,8,05:50,19,14:00,22,1.9,8.3,16:50,927.4,Varias,922.2,24
23/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.8,2.3,5.1,23:59,14.6,14:20,24,3.9,16.4,16:20,,,,
23/04/2019,3195,MADRID. RETIRO,MADRID,667,10,2.8,5.7,23:50,14.2,14:10,18,3.6,14.2,14:40,927.1,24,920,5
23/04/2019,3195,MADRID. RETIRO,MADRID,667,10,2.8,5.7,23:50,14.2,14:10,18,3.6,14.2,14:40,927.1,24,920,5
24/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.8,27,4.3,01:50,11.2,18:00,26,3.1,17.8,18:10,,,,
24/04/2019,3195,MADRID. RETIRO,MADRID,667,8.4,28.5,5.4,01:40,11.4,17:50,24,3.1,14.4,18:20,929.8,21,926.7,18
24/04/2019,3195,MADRID. RETIRO,MADRID,667,8.4,28.5,5.4,01:40,11.4,17:50,24,3.1,14.4,18:20,929.8,21,926.7,18
25/04/2019,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.1,0,6.1,05:40,14.1,14:00,24,5.8,17.8,13:40,,,,
